text;label
J'ai besoin de traduire cette phrase en japonais : «Excusez-moi, où puis-je trouver un distributeur automatique ?»;translate
Comment dit-on «Je suis perdu» en espagnol ?;translate
Je souhaite savoir comment dire «Avez-vous des recommandations pour un bon restaurant ?» en italien;translate
Pouvez-vous traduire cette phrase en russe : «Je voudrais réserver une chambre pour une nuit»;translate
Quel est le mot en portugais pour «plage» ?;translate
Je voudrais connaître la traduction en français de ce mot : «Montagne»;translate
Comment dit-on «Excusez-moi, pourriez-vous me prendre en photo ?» en mandarin ?;translate
Pouvez-vous me traduire cette phrase en arabe : «Je cherche un endroit pour acheter des souvenirs»;translate
Je voudrais savoir comment dire «Je suis allergique aux noix» en anglais;translate
Quel est le mot italien pour «musée» ?;translate
J'ai besoin de traduire cette phrase en coréen : «Pouvez-vous me recommander un bon hôtel ?»;translate
Comment dit-on «Excusez-moi, où se trouve la station de métro la plus proche ?» en espagnol ?;translate
Pouvez-vous traduire cette phrase en allemand : «Où puis-je trouver un bon restaurant ?»;translate
Quel est le mot en japonais pour «plage» ?;translate
Je voudrais connaître la traduction en italien de ce mot : «Billet»;translate
Comment dit-on «Excusez-moi, pourriez-vous me donner des indications pour aller à l'aéroport ?» en français ?;translate
Pouvez-vous me traduire cette phrase en russe : «Je voudrais réserver une voiture pour une semaine»;translate
Quel est le mot en portugais pour «parc» ?;translate
Je voudrais savoir comment dire «Je suis perdu» en allemand;translate
J'ai besoin de traduire cette phrase en chinois : «Pouvez-vous me recommander des sites touristiques à visiter ?»;translate
Comment dit-on «Excusez-moi, où puis-je trouver un bureau de change ?» en italien ?;translate
Pouvez-vous traduire cette phrase en anglais : «Je cherche un bon restaurant pour dîner»;translate
Quel est le mot en espagnol pour «montagne» ?;translate
Je voudrais connaître la traduction en français de ce mot : «Plage»;translate
Comment dit-on «Excusez-moi, pouvez-vous m'indiquer où se trouve l'office de tourisme ?» en mandarin ?;translate
Pouvez-vous me traduire cette phrase en arabe : «Je voudrais réserver une excursion d'une journée»;translate
Je voudrais savoir comment dire «Je suis allergique au gluten» en anglais;translate
Quel est le mot italien pour «parc» ?;translate
J'ai besoin de traduire cette phrase en coréen : «Où est la gare la plus proche ?»;translate
Comment dit-on «Excusez-moi, où puis-je trouver un distributeur automatique ?» en espagnol ?;translate
Pouvez-vous traduire cette phrase en allemand : «Pouvez-vous m'indiquer où je peux trouver un bon restaurant ?»;translate
Quel est le mot en japonais pour «musée» ?;translate
Je voudrais connaître la traduction en italien de ce mot : «Billet d'avion»;translate
Comment dit-on «Excusez-moi, pourriez-vous me recommander un bon hôtel ?» en français ?;translate
Pouvez-vous me traduire cette phrase en russe : «Combien coûte une chambre pour une nuit ?»;translate
Quel est le mot en portugais pour «musée» ?;translate
Je voudrais savoir comment dire «J'ai besoin d'aide» en allemand;translate
J'ai besoin de traduire cette phrase en chinois : «Est-ce que vous parlez anglais ?»;translate
Comment dit-on «Excusez-moi, comment puis-je me rendre à la plage ?» en italien ?;translate
Pouvez-vous traduire cette phrase en anglais : «Je cherche un bon hôtel pour mon séjour»;translate
Quel est le mot en espagnol pour «parc national» ?;translate
Je voudrais connaître la traduction en français de ce mot : «Musée»;translate
Comment dit-on «Excusez-moi, pouvez-vous me prendre en photo ?» en mandarin ?;translate
Pouvez-vous me traduire cette phrase en arabe : «Où puis-je trouver un bon restaurant ?»;translate
Je voudrais savoir comment dire «Je suis végétarien» en anglais;translate
Quel est le mot italien pour «parc national» ?;translate
J'ai besoin de traduire cette phrase en coréen : «Où puis-je acheter des souvenirs ?»;translate
Comment dit-on «Excusez-moi, pouvez-vous m'indiquer où se trouve la station de métro la plus proche ?» en espagnol ?;translate
Pouvez-vous traduire cette phrase en allemand : «Est-ce que vous avez des recommandations pour des sites touristiques ?»;translate
Quel est le mot en japonais pour «parc national» ?;translate
Je voudrais connaître la traduction en italien de ce mot : «Aéroport»;translate
Comment dit-on «Excusez-moi, je cherche l'office de tourisme. Pouvez-vous m'aider ?» en français ?;translate
Pouvez-vous me traduire cette phrase en russe : «Pouvez-vous réserver un taxi pour moi ?»;translate
Quel est le mot en portugais pour «restaurant» ?;translate
J'ai besoin de traduire cette phrase en chinois : «Pouvez-vous me recommander un bon hôtel ?»;translate
Pouvez-vous traduire cette phrase en anglais : «Pouvez-vous me donner des indications pour aller au musée ?»;translate
Quel est le mot en espagnol pour «plage» ?;translate
Je voudrais connaître la traduction en français de ce mot : «Parc national»;translate
Pouvez-vous me traduire cette phrase en arabe : «Pouvez-vous réserver une excursion d'une journée ?»;translate
Je voudrais savoir comment dire «Je suis végétalien» en anglais;translate
J'ai besoin de traduire cette phrase en coréen : «Où puis-je trouver un distributeur automatique ?»;translate
Comment dit-on «Excusez-moi, pouvez-vous me donner des indications pour aller à l'aéroport ?» en espagnol ?;translate
Je voudrais connaître la traduction en italien de ce mot : «Vol»;translate
Comment dit-on «Excusez-moi, pourriez-vous me prendre en photo ?» en français ?;translate
Pouvez-vous me traduire cette phrase en russe : «Est-ce qu'il y a un bureau de change à proximité ?»;translate
Quel est le mot en portugais pour «billet» ?;translate
Y a-t-il des alertes de voyage pour la Thaïlande;travel_alert
Existe-t-il des restrictions de voyage pour le Mexique;travel_alert
Je voudrais savoir s'il y a une alerte de voyage pour le Brésil;travel_alert
Est-ce que je devrais être au courant des alertes de voyage pour l'Espagne;travel_alert
Y a-t-il des avertissements de voyage pour la Grèce;travel_alert
Quelles sont les alertes de voyage pour l'Italie;travel_alert
Suis-je concerné par une alerte de voyage pour la Chine;travel_alert
Existe-t-il des avertissements de voyage pour l'Égypte;travel_alert
Est-il sûr de voyager en Inde en ce moment;travel_alert
Est-ce que je devrais prendre en compte les avertissements de voyage pour le Japon;travel_alert
Parlez-moi des alertes de voyage pour l'Australie;travel_alert
Existe-t-il des restrictions de voyage pour l'Indonésie;travel_alert
Suis-je concerné par une alerte de voyage pour le Royaume-Uni;travel_alert
Y a-t-il des avertissements de voyage pour les États-Unis;travel_alert
Est-il sûr de se rendre en Argentine;travel_alert
Existe-t-il des avertissements de voyage pour la Malaisie;travel_alert
Je voudrais savoir s'il y a une alerte de voyage pour la Colombie;travel_alert
Est-ce que je devrais être au courant des alertes de voyage pour la Nouvelle-Zélande;travel_alert
Y a-t-il des alertes de voyage pour la Russie;travel_alert
Existe-t-il des restrictions de voyage pour les Bahamas;travel_alert
Est-il sûr de voyager au Costa Rica en ce moment;travel_alert
Y a-t-il des avertissements de voyage pour la Thaïlande;travel_alert
Quelles sont les alertes de voyage pour le Brésil;travel_alert
Suis-je concerné par une alerte de voyage pour l'Espagne;travel_alert
Existe-t-il des avertissements de voyage pour la Grèce;travel_alert
Est-ce que je devrais prendre en compte les alertes de voyage pour l'Italie;travel_alert
Parlez-moi des avertissements de voyage pour l'Égypte;travel_alert
Existe-t-il des avertissements de voyage pour le Japon;travel_alert
Quelles sont les alertes de voyage pour l'Australie;travel_alert
Suis-je concerné par une alerte de voyage pour la France;travel_alert
Est-ce que je devrais prendre en compte les restrictions de voyage pour l'Indonésie;travel_alert
Y a-t-il des avertissements de voyage pour le Royaume-Uni;travel_alert
Est-il sûr de voyager aux États-Unis en ce moment;travel_alert
Y a-t-il des alertes de voyage pour l'Argentine;travel_alert
Existe-t-il des avertissements de voyage pour la Turquie;travel_alert
Quelles sont les alertes de voyage pour la Malaisie;travel_alert
Suis-je concerné par une alerte de voyage pour la Colombie;travel_alert
Est-ce que je devrais prendre en compte les alertes de voyage pour la Nouvelle-Zélande;travel_alert
Suis-je concerné par une alerte de voyage pour l'Indonésie;travel_alert
Est-ce que je devrais prendre en compte les avertissements de voyage pour le Royaume-Uni;travel_alert
Y a-t-il des alertes de voyage pour les États-Unis;travel_alert
Existe-t-il des restrictions de voyage pour la Malaisie;travel_alert
Est-ce que mon vol AB456 est à l'heure;flight_status
Je voudrais savoir si mon vol est retardé;flight_status
Quel est le statut de mon vol LH789;flight_status
Le vol BA321 a-t-il été annulé;flight_status
Pouvez-vous me dire si mon vol est confirmé;flight_status
Je souhaite connaître l'heure d'arrivée de mon vol;flight_status
Y a-t-il des informations sur le vol AZ567;flight_status
Est-ce que mon vol est à l'heure;flight_status
Quand est-ce que mon vol MH987 décolle;flight_status
Veuillez me donner les détails de mon vol;flight_status
Est-ce que mon vol est en retard;flight_status
Je veux savoir si mon vol est confirmé;flight_status
Quand est-ce que mon vol atterrira;flight_status
Pouvez-vous me dire si mon vol est annulé;flight_status
Quel est le statut de mon vol QR234;flight_status
Est-ce que mon vol est toujours programmé;flight_status
Je voudrais connaître l'heure de départ de mon vol;flight_status
Y a-t-il des mises à jour sur le vol EK345;flight_status
Est-ce que mon vol est à l'heure prévue;flight_status
Quand vais-je arriver à ma destination;flight_status
Je souhaite savoir si mon vol est retardé;flight_status
Quand est-ce que mon vol décollera;flight_status
Pouvez-vous me dire si mon vol est retardé;flight_status
Est-ce que mon vol est confirmé pour demain;flight_status
Je veux savoir si mon vol a été annulé;flight_status
Quel est le statut de mon vol TK876;flight_status
Quand est-ce que mon vol arrivera;flight_status
Pouvez-vous me dire si mon vol est maintenu;flight_status
Est-ce que mon vol est à l'heure de départ;flight_status
Je voudrais connaître l'heure d'arrivée prévue de mon vol;flight_status
Y a-t-il des informations sur le vol LH567;flight_status
Est-ce que mon vol est à l'heure indiquée;flight_status
Quand est-ce que mon vol UA987 décolle;flight_status
Veuillez me donner les détails de mon vol AC876;flight_status
Est-ce que mon vol est en retard aujourd'hui;flight_status
Je veux savoir si mon vol est confirmé pour demain;flight_status
Quand est-ce que mon vol atterrira à destination;flight_status
Pouvez-vous me dire si mon vol est annulé ou maintenu;flight_status
Est-ce que mon vol est prévu à l'heure;flight_status
Je souhaite connaître l'heure de départ de mon vol;flight_status
Y a-t-il des mises à jour sur le vol AF678;flight_status
Est-ce que mon vol est à l'heure comme prévu;flight_status
Quand vais-je arriver à ma destination finale;flight_status
Je souhaite savoir si mon vol a été retardé ou annulé;flight_status
Quand est-ce que mon vol démarre;flight_status
Pouvez-vous me dire si mon vol est en retard;flight_status
Est-ce que mon vol est confirmé pour aujourd'hui;flight_status
Je veux savoir si mon vol a été annulé ou modifié;flight_status
Quel est le statut de mon vol DL456;flight_status
Est-ce que mon vol a été retardé ou modifié;flight_status
Quand est-ce que mon vol arrive à destination;flight_status
Pouvez-vous me dire si mon vol est maintenu ou annulé;flight_status
Est-ce que mon vol est à l'heure prévue de départ;flight_status
Je voudrais connaître l'heure d'arrivée estimée de mon vol;flight_status
Y a-t-il des informations sur le vol BA567;flight_status
Est-ce que mon vol est à l'heure selon le planning;flight_status
Quand est-ce que mon vol UA876 décolle;flight_status
Veuillez me donner les détails de mon vol AC789;flight_status
Est-ce que mon vol a été retardé ou annulé;flight_status
Je veux savoir si mon vol est confirmé pour cet après-midi;flight_status
Quand est-ce que mon vol arrivera à ma destination;flight_status
Pouvez-vous me dire si mon vol est annulé ou maintenu pour demain;flight_status
Est-ce que mon vol est prévu à l'heure de départ;flight_status
Je souhaite connaître l'heure de départ prévue de mon vol;flight_status
Y a-t-il des mises à jour sur le vol LH789;flight_status
Est-ce que mon vol est à l'heure comme prévu de départ;flight_status
Je souhaite savoir si mon vol a été retardé ou annulé pour aujourd'hui;flight_status
Quand est-ce que mon vol démarre à l'aéroport;flight_status
Pouvez-vous me dire si mon vol est en retard ou à l'heure;flight_status
Est-ce que mon vol est confirmé pour aujourd'hui à destination;flight_status
Je veux savoir si mon vol a été annulé ou modifié pour demain;flight_status
Quel est le statut de mon vol AF456;flight_status
Est-ce que mon vol a été retardé ou modifié pour aujourd'hui;flight_status
Quand est-ce que mon vol arrive à destination finale;flight_status
Pouvez-vous me dire si mon vol est maintenu ou annulé pour demain matin;flight_status
Est-ce que mon vol est à l'heure prévue de départ ce soir;flight_status
Je voudrais connaître l'heure d'arrivée estimée de mon vol pour demain;flight_status
Y a-t-il des informations sur le vol DL567;flight_status
Est-ce que mon vol est à l'heure selon le planning prévu;flight_status
Quand est-ce que mon vol UA345 décolle;flight_status
Veuillez me donner les détails de mon vol AC567;flight_status
Est-ce que mon vol a été retardé ou annulé pour demain matin;flight_status
Je veux savoir si mon vol est confirmé pour cet après-midi à destination;flight_status
Quand est-ce que mon vol arrivera à ma destination finale ce soir;flight_status
Pouvez-vous me dire si mon vol est annulé ou maintenu pour demain soir;flight_status
Est-ce que mon vol est prévu à l'heure de départ demain matin;flight_status
Je souhaite connaître l'heure de départ prévue de mon vol pour cet après-midi;flight_status
Y a-t-il des mises à jour sur le vol BA876;flight_status
Est-ce que mon vol est à l'heure comme prévu de départ demain matin;flight_status
Quand vais-je arriver à ma destination finale demain soir;flight_status
Je souhaite savoir si mon vol a été retardé ou annulé pour aujourd'hui soir;flight_status
Quand est-ce que mon vol démarre à l'aéroport demain matin;flight_status
Pouvez-vous me dire si mon vol est en retard ou à l'heure demain matin;flight_status
J'ai perdu mes bagages lors de mon vol pour Paris;lost_luggage
Je ne trouve plus mes valises depuis mon arrivée à l'aéroport;lost_luggage
Est-ce que vous pouvez m'aider à retrouver mes bagages égarés ?;lost_luggage
J'ai un problème avec mes bagages, ils ne sont pas arrivés à destination;lost_luggage
Je suis à l'hôtel mais mes valises n'ont pas suivi, que dois-je faire ?;lost_luggage
Je crois que mes bagages ont été perdus pendant mon vol;lost_luggage
Comment puis-je récupérer mes bagages qui ont été égarés ?;lost_luggage
Je n'ai pas retrouvé mes valises à l'aéroport, que dois-je faire maintenant ?;lost_luggage
Mes bagages sont manquants depuis mon vol avec Air France;lost_luggage
Est-ce que vous pouvez me donner des informations sur la procédure de réclamation pour bagages perdus ?;lost_luggage
Je ne sais pas où sont mes valises, pouvez-vous m'aider ?;lost_luggage
Je viens de réaliser que mes bagages n'ont pas été déchargés de l'avion, que dois-je faire ?;lost_luggage
Je ne trouve pas mes bagages depuis mon arrivée à l'aéroport, quelles sont les démarches à suivre ?;lost_luggage
Je suis allé récupérer mes bagages à l'aéroport mais ils n'étaient pas là;lost_luggage
Comment puis-je signaler la perte de mes bagages à la compagnie aérienne ?;lost_luggage
J'ai perdu mes valises, que dois-je faire ?;lost_luggage
Est-ce que vous avez des informations sur la localisation de mes bagages perdus ?;lost_luggage
Je suis désolé mais je ne trouve plus mes bagages, pouvez-vous m'aider ?;lost_luggage
J'ai pris un vol pour Rome mais mes bagages ne sont pas arrivés;lost_luggage
Je suis à l'hôtel et je viens de réaliser que mes valises ne sont pas avec moi;lost_luggage
Est-ce que vous pouvez m'indiquer où se trouvent mes bagages perdus ?;lost_luggage
Mes bagages ont été égarés pendant mon vol avec Lufthansa;lost_luggage
Je ne sais pas où sont mes valises, pouvez-vous m'aider à les retrouver ?;lost_luggage
J'ai perdu mes bagages lors de mon vol pour New York;lost_luggage
Je suis à l'aéroport mais je ne trouve pas mes valises, que dois-je faire ?;lost_luggage
Est-ce que quelqu'un peut m'aider à retrouver mes bagages égarés ?;lost_luggage
J'ai un problème avec mes bagages, ils ne sont pas arrivés à la destination prévue;lost_luggage
Je suis à l'hôtel mais mes valises n'ont pas suivi, je ne sais pas quoi faire;lost_luggage
Je pense que mes bagages ont été perdus pendant mon vol;lost_luggage
Comment puis-je récupérer mes bagages qui ont été égarés lors de mon vol ?;lost_luggage
Je n'ai pas retrouvé mes valises à l'aéroport, que dois-je faire maintenant pour les récupérer ?;lost_luggage
Mes bagages sont manquants depuis mon vol avec British Airways;lost_luggage
Est-ce que vous pouvez me donner des informations sur la procédure de réclamation pour des bagages perdus ?;lost_luggage
Je ne sais pas où sont mes valises, pouvez-vous m'aider à les localiser ?;lost_luggage
Je viens de réaliser que mes bagages n'ont pas été déchargés de l'avion, que dois-je faire pour les retrouver ?;lost_luggage
Je ne trouve pas mes bagages depuis mon arrivée à l'aéroport, quelles sont les démarches que je dois entreprendre ?;lost_luggage
Je suis allé récupérer mes bagages à l'aéroport mais ils n'étaient pas là, que faire maintenant ?;lost_luggage
J'ai perdu mes valises, que dois-je faire pour les retrouver ?;lost_luggage
Est-ce que vous avez des informations sur la localisation de mes bagages perdus avec Delta Airlines ?;lost_luggage
Je suis désolé mais je ne trouve plus mes bagages, pouvez-vous me donner des conseils pour les retrouver ?;lost_luggage
J'ai pris un vol pour Londres mais mes bagages ne sont pas arrivés, que dois-je faire ?;lost_luggage
Je suis à l'hôtel et je viens de réaliser que mes valises ne sont pas avec moi, que faire maintenant ?;lost_luggage
Est-ce que vous pouvez m'indiquer où se trouvent mes bagages perdus suite à mon vol avec United Airlines ?;lost_luggage
Mes bagages ont été égarés pendant mon vol avec Air Canada;lost_luggage
Je ne sais pas où sont mes valises, pouvez-vous m'aider à les retrouver suite à mon vol pour Madrid ?;lost_luggage
J'ai perdu mes bagages lors de mon vol pour Barcelone;lost_luggage
Je suis à l'aéroport mais je ne trouve pas mes valises, que dois-je faire pour les retrouver ?;lost_luggage
Est-ce que quelqu'un peut m'aider à retrouver mes bagages égarés suite à mon vol avec Ryanair ?;lost_luggage
J'ai un problème avec mes bagages, ils ne sont pas arrivés à la destination prévue suite à mon vol;lost_luggage
Je suis à l'hôtel mais mes valises n'ont pas suivi, je ne sais pas quoi faire pour les retrouver;lost_luggage
Je pense que mes bagages ont été perdus pendant mon vol vers Berlin;lost_luggage
Comment puis-je récupérer mes bagages qui ont été égarés lors de mon vol vers Amsterdam ?;lost_luggage
Je n'ai pas retrouvé mes valises à l'aéroport, que dois-je faire maintenant pour les récupérer après mon vol ?;lost_luggage
Mes bagages sont manquants depuis mon vol avec Emirates;lost_luggage
Est-ce que vous pouvez me donner des informations sur la procédure de réclamation pour des bagages perdus suite à mon vol pour Sydney ?;lost_luggage
Je ne sais pas où sont mes valises, pouvez-vous m'aider à les localiser après mon vol avec Qatar Airways ?;lost_luggage
Je viens de réaliser que mes bagages n'ont pas été déchargés de l'avion après mon vol pour Tokyo, que dois-je faire pour les retrouver ?;lost_luggage
Je ne trouve pas mes bagages depuis mon arrivée à l'aéroport après mon vol vers Singapour, quelles sont les démarches que je dois entreprendre ?;lost_luggage
Je suis allé récupérer mes bagages à l'aéroport mais ils n'étaient pas là après mon vol pour Séoul, que faire maintenant ?;lost_luggage
Comment puis-je signaler la perte de mes bagages à la compagnie aérienne après mon vol pour Mexico ?;lost_luggage
J'ai perdu mes valises, que dois-je faire pour les retrouver après mon vol pour Pékin ?;lost_luggage
Est-ce que vous avez des informations sur la localisation de mes bagages perdus suite à mon vol avec Turkish Airlines ?;lost_luggage
Je suis désolé mais je ne trouve plus mes bagages, pouvez-vous me donner des conseils pour les retrouver après mon vol pour Dubai ?;lost_luggage
J'ai pris un vol pour New Delhi mais mes bagages ne sont pas arrivés, que dois-je faire pour les retrouver ?;lost_luggage
Je suis à l'hôtel et je viens de réaliser que mes valises ne sont pas avec moi après mon vol pour Mumbai, que faire maintenant ?;lost_luggage
Est-ce que vous pouvez m'indiquer où se trouvent mes bagages perdus suite à mon vol avec Cathay Pacific Airways ?;lost_luggage
Mes bagages ont été égarés pendant mon vol avec Singapore Airlines, que dois-je faire pour les retrouver ?;lost_luggage
Je ne sais pas où sont mes valises, pouvez-vous m'aider à les retrouver suite à mon vol pour Bangkok ?;lost_luggage
J'ai perdu mes bagages lors de mon vol pour Jakarta;lost_luggage
Je suis à l'aéroport mais je ne trouve pas mes valises, que faire pour les retrouver après mon vol pour Hong Kong ?;lost_luggage
Est-ce que quelqu'un peut m'aider à retrouver mes bagages égarés suite à mon vol avec Thai Airways International ?;lost_luggage
J'ai un problème avec mes bagages, ils ne sont pas arrivés à la destination prévue suite à mon vol pour Séoul;lost_luggage
Je suis à l'hôtel mais mes valises n'ont pas suivi, je ne sais pas quoi faire pour les retrouver après mon vol pour Tokyo;lost_luggage
Je pense que mes bagages ont été perdus pendant mon vol vers Singapour;lost_luggage
Comment puis-je récupérer mes bagages qui ont été égarés lors de mon vol vers Bangkok avec EVA Air ?;lost_luggage
Je n'ai pas retrouvé mes valises à l'aéroport, que dois-je faire maintenant pour les récupérer après mon vol pour Pékin ?;lost_luggage
Mes bagages sont manquants depuis mon vol avec Etihad Airways, que dois-je faire pour les retrouver ?;lost_luggage
Pouvez-vous me recommander des endroits à visiter à Paris;travel_suggestion
Quels sont les meilleurs sites touristiques à Rome;travel_suggestion
Je cherche des idées de vacances en famille en Thaïlande;travel_suggestion
Je prévois un voyage à Barcelone, avez-vous des suggestions d'activités;travel_suggestion
Quels sont les lieux incontournables à explorer à New York;travel_suggestion
Je suis à la recherche d'une destination de randonnée pittoresque, avez-vous des recommandations;travel_suggestion
Je cherche des plages tranquilles et isolées pour des vacances relaxantes, avez-vous des suggestions;travel_suggestion
Je veux partir en safari en Afrique, quelles sont les meilleures destinations;travel_suggestion
Quels sont les meilleurs spots de plongée sous-marine dans les Caraïbes;travel_suggestion
Je suis intéressé par des voyages d'aventure, quelles sont les destinations recommandées;travel_suggestion
Je veux explorer la culture asiatique, quelles sont les villes à visiter;travel_suggestion
Je cherche des destinations pour un voyage romantique, pouvez-vous me donner des suggestions;travel_suggestion
Quels sont les meilleurs festivals à ne pas manquer autour du monde;travel_suggestion
Je suis à la recherche de destinations de voyage peu connues, avez-vous des recommandations;travel_suggestion
Je veux découvrir la cuisine locale, où devrais-je aller;travel_suggestion
Je prévois un voyage en Europe, quels sont les endroits les plus recommandés à visiter;travel_suggestion
Je cherche des destinations pour des vacances à la plage, pouvez-vous m'aider;travel_suggestion
Je souhaite faire un road trip en Amérique du Nord, quel itinéraire recommandez-vous;travel_suggestion
Quels sont les meilleurs endroits pour observer les aurores boréales;travel_suggestion
Je veux découvrir des paysages magnifiques, quelles sont les destinations recommandées;travel_suggestion
Je suis à la recherche de destinations de voyage abordables, avez-vous des suggestions;travel_suggestion
Je souhaite faire du tourisme historique, quels sont les endroits les plus intéressants à visiter;travel_suggestion
Je suis intéressé par des destinations de ski, où devrais-je aller;travel_suggestion
Je prévois un voyage en famille, quelles sont les destinations adaptées aux enfants;travel_suggestion
Quelles sont les meilleures destinations pour un voyage en solo;travel_suggestion
Je cherche des destinations pour des vacances relaxantes, pouvez-vous me suggérer;travel_suggestion
Je souhaite faire une croisière, quelles sont les meilleures compagnies à choisir;travel_suggestion
Je suis à la recherche de destinations pour des vacances sportives, pourriez-vous me recommander;travel_suggestion
Je prévois une escapade romantique, quelles sont les destinations les plus recommandées;travel_suggestion
Quels sont les meilleurs parcs nationaux à visiter dans mon pays;travel_suggestion
Je veux découvrir des destinations de voyage uniques, avez-vous des suggestions;travel_suggestion
Je suis intéressé par des voyages culinaires, quelles sont les destinations réputées pour leur cuisine;travel_suggestion
Je cherche des destinations pour un voyage de lune de miel, pouvez-vous me donner des suggestions;travel_suggestion
Je souhaite explorer des destinations exotiques, quelles sont les meilleures;travel_suggestion
Je prévois un voyage en Amérique du Sud, quels sont les pays les plus recommandés à découvrir;travel_suggestion
Je suis à la recherche de destinations pour un voyage de détente, avez-vous des recommandations;travel_suggestion
Je veux faire du tourisme rural, où devrais-je aller;travel_suggestion
Je souhaite visiter des châteaux et des palais, quelles sont les destinations à privilégier;travel_suggestion
Je cherche des destinations pour des vacances en bord de mer, pouvez-vous me suggérer;travel_suggestion
Je prévois un voyage autour du monde, quelles sont les villes incontournables à visiter;travel_suggestion
Quels sont les meilleurs endroits pour faire du shopping à l'étranger;travel_suggestion
Je suis à la recherche de destinations pour des vacances en montagne, avez-vous des suggestions;travel_suggestion
Je veux explorer des sites archéologiques, quelles sont les destinations les plus intéressantes;travel_suggestion
Je souhaite faire du camping, où devrais-je aller;travel_suggestion
Je prévois un voyage en Asie, quelles sont les destinations les plus populaires;travel_suggestion
Je cherche des destinations pour des vacances d'hiver, pouvez-vous me donner des suggestions;travel_suggestion
Je suis intéressé par des voyages en croisière, quelles sont les meilleures destinations;travel_suggestion
Je veux découvrir des destinations pour des vacances culturelles, avez-vous des recommandations;travel_suggestion
Je souhaite visiter des parcs d'attractions, quelles sont les meilleures destinations à cet effet;travel_suggestion
Je cherche des destinations pour des vacances en famille, pouvez-vous me suggérer;travel_suggestion
Je prévois un voyage en Afrique, quels sont les pays recommandés à visiter;travel_suggestion
Quels sont les meilleurs endroits pour observer la faune sauvage;travel_suggestion
Je suis à la recherche de destinations de voyage pour des vacances romantiques, avez-vous des suggestions;travel_suggestion
Je veux découvrir des destinations pour des vacances d'été, quelles sont les meilleures;travel_suggestion
Je souhaite faire du trekking, où devrais-je aller;travel_suggestion
Je prévois un voyage en Océanie, quelles sont les îles les plus recommandées à découvrir;travel_suggestion
Je suis intéressé par des voyages pour observer les étoiles, quelles sont les destinations idéales;travel_suggestion
Je cherche des destinations pour des vacances zen, pouvez-vous me recommander;travel_suggestion
Je souhaite visiter des sites classés au patrimoine mondial de l'UNESCO, quelles sont les destinations à privilégier;travel_suggestion
Je cherche des destinations pour des vacances en solo, pouvez-vous me suggérer;travel_suggestion
Je prévois un voyage en Amérique du Sud, quels sont les endroits les plus recommandés à visiter;travel_suggestion
Quels sont les meilleurs endroits pour faire du ski;travel_suggestion
Je suis à la recherche de destinations pour des vacances en bord de mer, avez-vous des suggestions;travel_suggestion
Je veux découvrir des destinations pour un voyage d'aventure, quelles sont les meilleures;travel_suggestion
Je souhaite visiter des musées, quelles sont les villes à privilégier;travel_suggestion
Je cherche des destinations pour des vacances en famille, pouvez-vous me recommander;travel_suggestion
Je prévois un voyage en Asie, quels sont les pays les plus recommandés à visiter;travel_suggestion
Quels sont les meilleures destinations pour faire du surf;travel_suggestion
Je suis à la recherche de destinations pour des vacances d'hiver, avez-vous des suggestions;travel_suggestion
Je veux découvrir des destinations pour des vacances gastronomiques, quelles sont les meilleures;travel_suggestion
Je souhaite faire du shopping à l'étranger, où devrais-je aller;travel_suggestion
Je cherche des destinations pour des vacances en montagne, pouvez-vous me suggérer;travel_suggestion
Je prévois un voyage en Europe, quelles sont les villes les plus populaires à visiter;travel_suggestion
Quels sont les meilleurs endroits pour faire de la plongée sous-marine;travel_suggestion
Je suis à la recherche de destinations pour des vacances détente, avez-vous des recommandations;travel_suggestion
Je veux découvrir des destinations pour des vacances en famille, quelles sont les meilleures;travel_suggestion
Je souhaite faire du tourisme rural, où devrais-je aller;travel_suggestion
Je cherche des endroits pour vivre une expérience de vie sauvage, pouvez-vous me recommander;travel_suggestion
Je prévois un voyage en Asie, quels sont les pays les plus recommandés à découvrir;travel_suggestion
Quels sont les meilleurs endroits pour le tourisme religieux;travel_suggestion
Je suis à la recherche de destinations de voyage pour des vacances d'été, avez-vous des suggestions;travel_suggestion
Je veux découvrir des destinations pour des vacances sportives, quelles sont les meilleures;travel_suggestion
Je souhaite visiter des parcs naturels, quels sont les plus beaux à privilégier;travel_suggestion
Je prévois un voyage aux États-Unis, quels sont les endroits les plus recommandés à visiter;travel_suggestion
Quelle est la politique de bagages à main pour un vol avec Air France;carry_on
Peut-on emporter des liquides en cabine avec Ryanair;carry_on
Est-ce que je peux prendre un parfum en bagage à main;carry_on
Combien de bagages à main puis-je emporter avec moi sur un vol international;carry_on
Quelle est la taille maximale pour un bagage à main sur un vol avec Emirates;carry_on
Est-ce que les compagnies aériennes autorisent les instruments de musique en cabine;carry_on
Ai-je besoin de mettre mes médicaments en bagage à main;carry_on
Quels sont les articles interdits en cabine;carry_on
Puis-je emporter une valise à roulettes en cabine;carry_on
Est-ce que je peux apporter de la nourriture en bagage à main;carry_on
Quelle est la limite de poids pour un bagage à main sur un vol national;carry_on
Y a-t-il des restrictions pour les objets tranchants en cabine;carry_on
Est-ce que je peux prendre mes produits de beauté en cabine;carry_on
Quelles sont les règles pour les bouteilles d'alcool en cabine;carry_on
Est-ce que je peux emporter mon ordinateur portable en bagage à main;carry_on
Combien de bagages à main puis-je prendre sur un vol domestique avec Delta Airlines;carry_on
Quelle est la politique de bagages à main pour un vol avec British Airways;carry_on
