text,label
Quels sont les meilleures destinations pour faire du surf,travel_suggestion
"Je suis à la recherche de destinations pour des vacances d'hiver, avez-vous des suggestions",travel_suggestion
"Je veux découvrir des destinations pour des vacances gastronomiques, quelles sont les meilleures",travel_suggestion
"Je souhaite faire du shopping à l'étranger, où devrais-je aller",travel_suggestion
"Je cherche des destinations pour des vacances en montagne, pouvez-vous me suggérer",travel_suggestion
"Je prévois un voyage en Europe, quelles sont les villes les plus populaires à visiter",travel_suggestion
Quels sont les meilleurs endroits pour faire de la plongée sous-marine,travel_suggestion
"Je suis à la recherche de destinations pour des vacances détente, avez-vous des recommandations",travel_suggestion
"Je veux découvrir des destinations pour des vacances en famille, quelles sont les meilleures",travel_suggestion
"Je souhaite faire du tourisme rural, où devrais-je aller",travel_suggestion
"Je cherche des endroits pour vivre une expérience de vie sauvage, pouvez-vous me recommander",travel_suggestion
"Je prévois un voyage en Asie, quels sont les pays les plus recommandés à découvrir",travel_suggestion
Quels sont les meilleurs endroits pour le tourisme religieux,travel_suggestion
"Je suis à la recherche de destinations de voyage pour des vacances d'été, avez-vous des suggestions",travel_suggestion
"Je veux découvrir des destinations pour des vacances sportives, quelles sont les meilleures",travel_suggestion
"Je souhaite visiter des parcs naturels, quels sont les plus beaux à privilégier",travel_suggestion
"Je cherche des destinations pour des vacances en solo, pouvez-vous me suggérer",travel_suggestion
"Je prévois un voyage aux États-Unis, quels sont les endroits les plus recommandés à visiter",travel_suggestion
Quelle est la politique de bagages à main pour un vol avec Air France,carry_on
Peut-on emporter des liquides en cabine avec Ryanair,carry_on
Est-ce que je peux prendre un parfum en bagage à main,carry_on
Combien de bagages à main puis-je emporter avec moi sur un vol international,carry_on
Quelle est la taille maximale pour un bagage à main sur un vol avec Emirates,carry_on
Est-ce que les compagnies aériennes autorisent les instruments de musique en cabine,carry_on
Ai-je besoin de mettre mes médicaments en bagage à main,carry_on
Quels sont les articles interdits en cabine,carry_on
Puis-je emporter une valise à roulettes en cabine,carry_on
Est-ce que je peux apporter de la nourriture en bagage à main,carry_on
Quelle est la limite de poids pour un bagage à main sur un vol national,carry_on
Y a-t-il des restrictions pour les objets tranchants en cabine,carry_on
Est-ce que je peux prendre mes produits de beauté en cabine,carry_on
Quelles sont les règles pour les bouteilles d'alcool en cabine,carry_on
Est-ce que je peux emporter mon ordinateur portable en bagage à main,carry_on
Combien de bagages à main puis-je prendre sur un vol domestique avec Delta Airlines,carry_on
Quelle est la politique de bagages à main pour un vol avec British Airways,carry_on
Est-ce que je peux prendre des fruits en cabine,carry_on
Quels sont les objets interdits en bagage à main,carry_on
Est-ce que je peux emporter des piles en cabine,carry_on
Ai-je besoin d'un bagage enregistré en plus de mon bagage à main,carry_on
Quelle est la taille maximale pour un sac à dos en cabine,carry_on
Est-ce que je peux emporter des animaux en cabine,carry_on
Y a-t-il une limite de taille pour mon bagage à main sur un vol avec Qantas,carry_on
Est-ce que je peux prendre mon appareil photo en cabine,carry_on
Quelles sont les règles pour les cigarettes électroniques en cabine,carry_on
Puis-je emporter une trousse de toilette en cabine,carry_on
Est-ce que je peux emporter des médicaments liquides en cabine,carry_on
Quelle est la politique de bagages à main pour un vol avec Lufthansa,carry_on
Est-ce que je peux prendre une poussette en cabine,carry_on
Quels sont les articles interdits dans un bagage à main,carry_on
Est-ce que je peux emporter une planche de surf en cabine,carry_on
Y a-t-il une limite de quantité pour les liquides en cabine,carry_on
Est-ce que je peux apporter mon couteau suisse en bagage à main,carry_on
Combien de bagages à main puis-je emporter avec moi sur un vol national,carry_on
Quelle est la taille maximale pour une valise en cabine,carry_on
Est-ce que je peux emporter des cadeaux en cabine,carry_on
Est-ce que je peux emporter des médicaments en cabine,carry_on
Quelle est la politique de bagages à main pour un vol avec Singapore Airlines,carry_on
Est-ce que je peux prendre mon parapluie en cabine,carry_on
Quels sont les articles interdits dans un bagage à main sur un vol international,carry_on
Est-ce que je peux emporter une bouteille d'eau en cabine,carry_on
Y a-t-il une limite de poids pour mon bagage à main sur un vol avec United Airlines,carry_on
Est-ce que je peux prendre des chocolats en cabine,carry_on
Combien de bagages à main puis-je prendre sur un vol international avec Air Canada,carry_on
Quelle est la politique de bagages à main pour un vol avec Cathay Pacific,carry_on
Est-ce que je peux emporter des cosmétiques en cabine,carry_on
Puis-je emporter mon casque audio en bagage à main,carry_on
Quelle est la taille maximale pour un sac de voyage en cabine,carry_on
Est-ce que je peux emporter des animaux domestiques en cabine,carry_on
Y a-t-il une limite de taille pour mon bagage à main sur un vol avec Etihad Airways,carry_on
Est-ce que je peux prendre mon livre en cabine,carry_on
Quelles sont les règles pour les briquets en cabine,carry_on
Puis-je emporter une bouteille de vin en cabine,carry_on
Est-ce que je peux emporter mon drone en cabine,carry_on
Quelle est la politique de bagages à main pour un vol avec EasyJet,carry_on
Est-ce que je peux prendre ma trousse de premiers soins en cabine,carry_on
Quels sont les articles interdits dans un bagage à main sur un vol national,carry_on
Est-ce que je peux emporter une tente en cabine,carry_on
Y a-t-il une limite de liquides pour mon bagage à main,carry_on
Est-ce que je peux apporter des médicaments en poudre en cabine,carry_on
Combien de bagages à main puis-je emporter avec moi sur un vol avec Japan Airlines,carry_on
Quelle est la politique de bagages à main pour un vol avec Turkish Airlines,carry_on
Est-ce que je peux emporter des fruits secs en cabine,carry_on
Ai-je besoin de retirer mes écouteurs pendant le décollage,carry_on
Quelle est la taille maximale pour un sac de sport en cabine,carry_on
Est-ce que je peux emporter des insectes en cabine,carry_on
Y a-t-il une limite de taille pour mon bagage à main sur un vol avec Delta Airlines,carry_on
Est-ce que je peux prendre mon livre électronique en cabine,carry_on
Quelles sont les règles pour les aérosols en cabine,carry_on
Puis-je emporter une bouteille d'alcool en cabine,carry_on
Est-ce que je peux emporter mon hoverboard en cabine,carry_on
Quelle est la politique de bagages à main pour un vol avec Swiss International Airlines,carry_on
Est-ce que je peux prendre mes lunettes de soleil en cabine,carry_on
Quels sont les articles interdits dans un bagage à main sur un vol international,carry_on
Est-ce que je peux emporter une bouteille d'huile en cabine,carry_on
Y a-t-il une limite de poids pour mon bagage à main sur un vol avec American Airlines,carry_on
Est-ce que je peux prendre des bonbons en cabine,carry_on
Combien de bagages à main puis-je prendre sur un vol domestique avec Southwest Airlines,carry_on
Quelle est la politique de bagages à main pour un vol avec Virgin Atlantic,carry_on
Est-ce que je peux emporter des médicaments en sirop en cabine,carry_on
Puis-je emporter mon rasoir en bagage à main,carry_on
Quelle est la taille maximale pour un sac à main en cabine,carry_on
Est-ce que je peux emporter des animaux exotiques en cabine,carry_on
Y a-t-il une limite de taille pour mon bagage à main sur un vol avec Air Canada,carry_on
Est-ce que je peux prendre mes écouteurs en cabine,carry_on
Quelles sont les règles pour les produits de beauté en cabine,carry_on
Puis-je emporter mon parfum en bagage à main,carry_on
Est-ce que je peux emporter mon skateboard en cabine,carry_on
Quelle est la politique de bagages à main pour un vol avec Ryanair,carry_on
Est-ce que je peux prendre ma crème solaire en cabine,carry_on
Quels sont les articles interdits dans un bagage à main sur un vol national,carry_on
Est-ce que je peux emporter une guitare en cabine,carry_on
Y a-t-il une limite de volume pour les liquides en cabine,carry_on
Est-ce que je peux apporter des médicaments en comprimés en cabine,carry_on
Je cherche un hôtel abordable à Paris,book_hotel
Réservez une chambre double pour deux nuits à Barcelone,book_hotel
J'aimerais réserver un hôtel proche de la plage à Miami,book_hotel
Pouvez-vous trouver un hôtel bien noté à Rome ?,book_hotel
Je cherche un hébergement pour une semaine à Londres,book_hotel
Aidez-moi à trouver un hôtel avec parking à Tokyo,book_hotel
Je voudrais réserver un hôtel pour le week-end à Cancun,book_hotel
Est-ce que vous pouvez m'aider à trouver un hôtel à Berlin ?,book_hotel
Réservez une chambre simple pour une nuit à New York,book_hotel
Je cherche un hôtel avec une vue sur la mer à Nice,book_hotel
Pouvez-vous me recommander un bon hôtel à Sydney ?,book_hotel
Réservez une suite de luxe pour deux personnes à Las Vegas,book_hotel
Je voudrais réserver un hôtel pour une nuit à Amsterdam,book_hotel
Est-ce que vous pouvez m'aider à trouver un hôtel à San Francisco ?,book_hotel
Je cherche un hébergement abordable à Bangkok,book_hotel
Réservez une chambre avec balcon à Barcelone,book_hotel
J'aimerais réserver un hôtel proche du centre-ville à Paris,book_hotel
Pouvez-vous trouver un hôtel bien situé à Rome ?,book_hotel
Je cherche un hébergement pour une semaine à New York,book_hotel
Aidez-moi à trouver un hôtel avec piscine à Miami,book_hotel
Je voudrais réserver un hôtel pour le week-end à Londres,book_hotel
Est-ce que vous pouvez m'aider à trouver un hôtel à Tokyo ?,book_hotel
Réservez une chambre double pour une nuit à Cancun,book_hotel
Je cherche un hôtel avec vue sur la Tour Eiffel à Paris,book_hotel
Pouvez-vous me recommander un bon hôtel à Barcelone ?,book_hotel
Réservez une suite de luxe pour deux personnes à New York,book_hotel
Je voudrais réserver un hôtel pour une nuit à Las Vegas,book_hotel
Est-ce que vous pouvez m'aider à trouver un hôtel à Los Angeles ?,book_hotel
Je cherche un hébergement abordable à Paris,book_hotel
Réservez une chambre simple avec vue sur la mer à Nice,book_hotel
J'aimerais réserver un hôtel proche de la plage à Miami,book_hotel
Pouvez-vous trouver un hôtel bien noté à Rome ?,book_hotel
Je cherche un hébergement pour une semaine à Londres,book_hotel
Aidez-moi à trouver un hôtel avec parking à Tokyo,book_hotel
Je voudrais réserver un hôtel pour le week-end à Cancun,book_hotel
Est-ce que vous pouvez m'aider à trouver un hôtel à Berlin ?,book_hotel
Réservez une chambre simple pour une nuit à New York,book_hotel
Je cherche un hôtel avec une vue sur la mer à Nice,book_hotel
Pouvez-vous me recommander un bon hôtel à Sydney ?,book_hotel
Réservez une suite de luxe pour deux personnes à Las Vegas,book_hotel
Je voudrais réserver un hôtel pour une nuit à Amsterdam,book_hotel
Est-ce que vous pouvez m'aider à trouver un hôtel à San Francisco ?,book_hotel
Je cherche un hébergement abordable à Bangkok,book_hotel
Réservez une chambre avec balcon à Barcelone,book_hotel
J'aimerais réserver un hôtel proche du centre-ville à Paris,book_hotel
Pouvez-vous trouver un hôtel bien situé à Rome ?,book_hotel
Je cherche un hébergement pour une semaine à New York,book_hotel
Aidez-moi à trouver un hôtel avec piscine à Miami,book_hotel
Je voudrais réserver un hôtel pour le week-end à Londres,book_hotel
Est-ce que vous pouvez m'aider à trouver un hôtel à Tokyo ?,book_hotel
Réservez une chambre double pour une nuit à Cancun,book_hotel
Je cherche un hôtel avec vue sur la Tour Eiffel à Paris,book_hotel
Pouvez-vous me recommander un bon hôtel à Barcelone ?,book_hotel
Réservez une suite de luxe pour deux personnes à New York,book_hotel
Je voudrais réserver un hôtel pour une nuit à Las Vegas,book_hotel
Est-ce que vous pouvez m'aider à trouver un hôtel à Los Angeles ?,book_hotel
Je cherche un hébergement abordable à Paris,book_hotel
Réservez une chambre simple avec vue sur la mer à Nice,book_hotel
J'aimerais réserver un hôtel proche de la plage à Miami,book_hotel
Pouvez-vous trouver un hôtel bien noté à Rome ?,book_hotel
Je cherche un hébergement pour une semaine à Londres,book_hotel
Aidez-moi à trouver un hôtel avec parking à Tokyo,book_hotel
Je voudrais réserver un hôtel pour le week-end à Cancun,book_hotel
Est-ce que vous pouvez m'aider à trouver un hôtel à Berlin ?,book_hotel
Réservez une chambre simple pour une nuit à New York,book_hotel
Je cherche un hôtel avec une vue sur la mer à Nice,book_hotel
Pouvez-vous me recommander un bon hôtel à Sydney ?,book_hotel
Réservez une suite de luxe pour deux personnes à Las Vegas,book_hotel
Je voudrais réserver un hôtel pour une nuit à Amsterdam,book_hotel
Est-ce que vous pouvez m'aider à trouver un hôtel à San Francisco ?,book_hotel
Je cherche un hébergement abordable à Bangkok,book_hotel
Réservez une chambre avec balcon à Barcelone,book_hotel
J'aimerais réserver un hôtel proche du centre-ville à Paris,book_hotel
Pouvez-vous trouver un hôtel bien situé à Rome ?,book_hotel
Je cherche un hébergement pour une semaine à New York,book_hotel
Aidez-moi à trouver un hôtel avec piscine à Miami,book_hotel
Je voudrais réserver un hôtel pour le week-end à Londres,book_hotel
Est-ce que vous pouvez m'aider à trouver un hôtel à Tokyo ?,book_hotel
Réservez une chambre double pour une nuit à Cancun,book_hotel
Je cherche un hôtel avec vue sur la Tour Eiffel à Paris,book_hotel
Pouvez-vous me recommander un bon hôtel à Barcelone ?,book_hotel
Réservez une suite de luxe pour deux personnes à New York,book_hotel
Je voudrais réserver un hôtel pour une nuit à Las Vegas,book_hotel
Est-ce que vous pouvez m'aider à trouver un hôtel à Los Angeles ?,book_hotel
Je souhaite réserver un vol aller simple de Paris à New York,book_flight
Réservez-moi un vol de Londres à Rome pour la fin du mois,book_flight
Je voudrais réserver un billet d'avion pour Tokyo,book_flight
Quels sont les vols disponibles de Madrid à Barcelone ?,book_flight
J'ai besoin de trouver un vol aller-retour de Berlin à Paris,book_flight
Je recherche des vols pour Miami au départ de Los Angeles,book_flight
Est-ce que vous pouvez me trouver un vol pour Sydney ?,book_flight
Je veux réserver un vol de San Francisco à Las Vegas,book_flight
Je souhaite voyager de Montréal à Vancouver en avion,book_flight
Réservez-moi un vol aller-retour de Toronto à Calgary,book_flight
Je voudrais réserver un billet d'avion pour Auckland,book_flight
Quels sont les vols disponibles de Sydney à Melbourne ?,book_flight
J'ai besoin de trouver un vol aller-retour de Rome à Paris,book_flight
Je recherche des vols pour Rio de Janeiro au départ de São Paulo,book_flight
Est-ce que vous pouvez me trouver un vol pour Cancun ?,book_flight
Je veux réserver un vol de New York à Miami,book_flight
Je souhaite voyager de Vancouver à Toronto en avion,book_flight
Réservez-moi un vol aller-retour de Calgary à Montréal,book_flight
Je voudrais réserver un billet d'avion pour Paris,book_flight
Quels sont les vols disponibles de Melbourne à Sydney ?,book_flight
J'ai besoin de trouver un vol aller-retour de Lima à Cusco,book_flight
Je recherche des vols pour Buenos Aires au départ de Santiago,book_flight
Est-ce que vous pouvez me trouver un vol pour Bali ?,book_flight
Je veux réserver un vol de Los Angeles à San Francisco,book_flight
Je souhaite voyager de Toronto à Vancouver en avion,book_flight
Réservez-moi un vol aller-retour de Montréal à Calgary,book_flight
Je voudrais réserver un billet d'avion pour Rome,book_flight
Quels sont les vols disponibles de Santiago à Buenos Aires ?,book_flight
J'ai besoin de trouver un vol aller-retour de Cusco à Lima,book_flight
Je recherche des vols pour Sydney au départ de Melbourne,book_flight
Est-ce que vous pouvez me trouver un vol pour Tokyo ?,book_flight
Je veux réserver un vol de Miami à New York,book_flight
Je souhaite voyager de Vancouver à Toronto en avion,book_flight
Réservez-moi un vol aller-retour de Calgary à Montréal,book_flight
Je voudrais réserver un billet d'avion pour Paris,book_flight
Quels sont les vols disponibles de Melbourne à Sydney ?,book_flight
J'ai besoin de trouver un vol aller-retour de Lima à Cusco,book_flight
Je recherche des vols pour Buenos Aires au départ de Santiago,book_flight
Est-ce que vous pouvez me trouver un vol pour Bali ?,book_flight
Je veux réserver un vol de Los Angeles à San Francisco,book_flight
Je souhaite voyager de Toronto à Vancouver en avion,book_flight
Réservez-moi un vol aller-retour de Montréal à Calgary,book_flight
Je voudrais réserver un billet d'avion pour Rome,book_flight
Quels sont les vols disponibles de Santiago à Buenos Aires ?,book_flight
J'ai besoin de trouver un vol aller-retour de Cusco à Lima,book_flight
Je recherche des vols pour Sydney au départ de Melbourne,book_flight
Est-ce que vous pouvez me trouver un vol pour Tokyo ?,book_flight
Je veux réserver un vol de Miami à New York,book_flight
Je souhaite voyager de Vancouver à Toronto en avion,book_flight
Réservez-moi un vol aller-retour de Calgary à Montréal,book_flight
Je voudrais réserver un billet d'avion pour Paris,book_flight
Quels sont les vols disponibles de Melbourne à Sydney ?,book_flight
J'ai besoin de trouver un vol aller-retour de Lima à Cusco,book_flight
Je recherche des vols pour Buenos Aires au départ de Santiago,book_flight
Est-ce que vous pouvez me trouver un vol pour Bali ?,book_flight
Je veux réserver un vol de Los Angeles à San Francisco,book_flight
Je souhaite voyager de Toronto à Vancouver en avion,book_flight
Réservez-moi un vol aller-retour de Montréal à Calgary,book_flight
Je voudrais réserver un billet d'avion pour Rome,book_flight
Quels sont les vols disponibles de Santiago à Buenos Aires ?,book_flight
J'ai besoin de trouver un vol aller-retour de Cusco à Lima,book_flight
Je recherche des vols pour Sydney au départ de Melbourne,book_flight
Est-ce que vous pouvez me trouver un vol pour Tokyo ?,book_flight
Je veux réserver un vol de Miami à New York,book_flight
Je souhaite voyager de Vancouver à Toronto en avion,book_flight
Réservez-moi un vol aller-retour de Calgary à Montréal,book_flight
Je voudrais réserver un billet d'avion pour Paris,book_flight
Quels sont les vols disponibles de Melbourne à Sydney ?,book_flight
J'ai besoin de trouver un vol aller-retour de Lima à Cusco,book_flight
Je recherche des vols pour Buenos Aires au départ de Santiago,book_flight
Est-ce que vous pouvez me trouver un vol pour Bali ?,book_flight
Je veux réserver un vol de Los Angeles à San Francisco,book_flight
Je souhaite voyager de Toronto à Vancouver en avion,book_flight
Réservez-moi un vol aller-retour de Montréal à Calgary,book_flight
Je voudrais réserver un billet d'avion pour Rome,book_flight
Quels sont les vols disponibles de Santiago à Buenos Aires ?,book_flight
J'ai besoin de trouver un vol aller-retour de Cusco à Lima,book_flight
Je recherche des vols pour Sydney au départ de Melbourne,book_flight
Est-ce que vous pouvez me trouver un vol pour Tokyo ?,book_flight
Je veux réserver un vol de Miami à New York,book_flight
Je souhaite voyager de Vancouver à Toronto en avion,book_flight
Réservez-moi un vol aller-retour de Calgary à Montréal,book_flight
Je voudrais réserver un billet d'avion pour Paris,book_flight
Quels sont les vols disponibles de Melbourne à Sydney ?,book_flight
J'ai besoin de trouver un vol aller-retour de Lima à Cusco,book_flight
Je recherche des vols pour Buenos Aires au départ de Santiago,book_flight
Est-ce que vous pouvez me trouver un vol pour Bali ?,book_flight
Je veux réserver un vol de Los Angeles à San Francisco,book_flight
Je souhaite voyager de Toronto à Vancouver en avion,book_flight
Réservez-moi un vol aller-retour de Montréal à Calgary,book_flight
Je voudrais réserver un billet d'avion pour Rome,book_flight
Quels sont les vols disponibles de Santiago à Buenos Aires ?,book_flight
J'ai besoin de trouver un vol aller-retour de Cusco à Lima,book_flight
Je recherche des vols pour Sydney au départ de Melbourne,book_flight
Est-ce que vous pouvez me trouver un vol pour Tokyo ?,book_flight
Je veux réserver un vol de Miami à New York,book_flight
Je souhaite voyager de Vancouver à Toronto en avion,book_flight
Réservez-moi un vol aller-retour de Calgary à Montréal,book_flight
Je voudrais réserver un billet d'avion pour Paris,book_flight
Quels sont les vols disponibles de Melbourne à Sydney ?,book_flight
J'ai besoin de trouver un vol aller-retour de Lima à Cusco,book_flight
Je recherche des vols pour Buenos Aires au départ de Santiago,book_flight
Est-ce que vous pouvez me trouver un vol pour Bali ?,book_flight
Je veux réserver un vol de Los Angeles à San Francisco,book_flight
Je souhaite voyager de Toronto à Vancouver en avion,book_flight
Réservez-moi un vol aller-retour de Montréal à Calgary,book_flight
Je voudrais réserver un billet d'avion pour Rome,book_flight
Quels sont les vols disponibles de Santiago à Buenos Aires ?,book_flight
J'ai besoin de trouver un vol aller-retour de Cusco à Lima,book_flight
Je recherche des vols pour Sydney au départ de Melbourne,book_flight
Est-ce que vous pouvez me trouver un vol pour Tokyo ?,book_flight
Je veux réserver un vol de Miami à New York,book_flight
Je souhaite voyager de Vancouver à Toronto en avion,book_flight
Réservez-moi un vol aller-retour de Calgary à Montréal,book_flight
Je voudrais réserver un billet d'avion pour Paris,book_flight
Quels sont les vols disponibles de Melbourne à Sydney ?,book_flight
J'ai besoin de trouver un vol aller-retour de Lima à Cusco,book_flight
Je recherche des vols pour Buenos Aires au départ de Santiago,book_flight
Est-ce que vous pouvez me trouver un vol pour Bali ?,book_flight
Je veux réserver un vol de Los Angeles à San Francisco,book_flight
Je souhaite voyager de Toronto à Vancouver en avion,book_flight
Réservez-moi un vol aller-retour de Montréal à Calgary,book_flight
Je voudrais réserver un billet d'avion pour Rome,book_flight
Quels sont les vols disponibles de Santiago à Buenos Aires ?,book_flight
J'ai besoin de trouver un vol aller-retour de Cusco à Lima,book_flight
Je recherche des vols pour Sydney au départ de Melbourne,book_flight
Est-ce que vous pouvez me trouver un vol pour Tokyo ?,book_flight
Je veux réserver un vol de Miami à New York,book_flight
Je souhaite voyager de Vancouver à Toronto en avion,book_flight
Réservez-moi un vol aller-retour de Calgary à Montréal,book_flight
Je voudrais réserver un billet d'avion pour Paris,book_flight
Quels sont les vols disponibles de Melbourne à Sydney ?,book_flight
J'ai besoin de trouver un vol aller-retour de Lima à Cusco,book_flight
Je recherche des vols pour Buenos Aires au départ de Santiago,book_flight
Est-ce que vous pouvez me trouver un vol pour Bali ?,book_flight
Je veux réserver un vol de Los Angeles à San Francisco,book_flight
Je souhaite voyager de Toronto à Vancouver en avion,book_flight
Réservez-moi un vol aller-retour de Montréal à Calgary,book_flight
Je voudrais réserver un billet d'avion pour Rome,book_flight
Quels sont les vols disponibles de Santiago à Buenos Aires ?,book_flight
J'ai besoin de trouver un vol aller-retour de Cusco à Lima,book_flight
Je recherche des vols pour Sydney au départ de Melbourne,book_flight
Est-ce que vous pouvez me trouver un vol pour Tokyo ?,book_flight
Je veux réserver un vol de Miami à New York,book_flight
Je souhaite voyager de Vancouver à Toronto en avion,book_flight
Réservez-moi un vol aller-retour de Calgary à Montréal,book_flight
Je voudrais réserver un billet d'avion pour Paris,book_flight
Quels sont les vols disponibles de Melbourne à Sydney ?,book_flight
J'ai besoin de trouver un vol aller-retour de Lima à Cusco,book_flight
Je recherche des vols pour Buenos Aires au départ de Santiago,book_flight
Est-ce que vous pouvez me trouver un vol pour Bali ?,book_flight
Je veux réserver un vol de Los Angeles à San Francisco,book_flight
Je souhaite voyager de Toronto à Vancouver en avion,book_flight
Réservez-moi un vol aller-retour de Montréal à Calgary,book_flight
Je voudrais réserver un billet d'avion pour Rome,book_flight
Quels sont les vols disponibles de Santiago à Buenos Aires ?,book_flight
J'ai besoin de trouver un vol aller-retour de Cusco à Lima,book_flight
Je recherche des vols pour Sydney au départ de Melbourne,book_flight
Est-ce que vous pouvez me trouver un vol pour Tokyo ?,book_flight
Je veux réserver un vol de Miami à New York,book_flight
Je souhaite voyager de Vancouver à Toronto en avion,book_flight
Réservez-moi un vol aller-retour de Calgary à Montréal,book_flight
Je voudrais réserver un billet d'avion pour Paris,book_flight
Quels sont les vols disponibles de Melbourne à Sydney ?,book_flight
J'ai besoin de trouver un vol aller-retour de Lima à Cusco,book_flight
Je recherche des vols pour Buenos Aires au départ de Santiago,book_flight
Est-ce que vous pouvez me trouver un vol pour Bali ?,book_flight
Je veux réserver un vol de Los Angeles à San Francisco,book_flight
Je souhaite voyager de Toronto à Vancouver en avion,book_flight
Réservez-moi un vol aller-retour de Montréal à Calgary,book_flight
Je voudrais réserver un billet d'avion pour Rome,book_flight
Quels sont les vols disponibles de Santiago à Buenos Aires ?,book_flight
J'ai besoin de trouver un vol aller-retour de Cusco à Lima,book_flight
Je recherche des vols pour Sydney au départ de Melbourne,book_flight
Est-ce que vous pouvez me trouver un vol pour Tokyo ?,book_flight
Je veux réserver un vol de Miami à New York,book_flight
Je souhaite voyager de Vancouver à Toronto en avion,book_flight
Réservez-moi un vol aller-retour de Calgary à Montréal,book_flight
Je voudrais réserver un billet d'avion pour Paris,book_flight
Quels sont les vols disponibles de Melbourne à Sydney ?,book_flight
J'ai besoin de trouver un vol aller-retour de Lima à Cusco,book_flight
Je recherche des vols pour Buenos Aires au départ de Santiago,book_flight
Est-ce que vous pouvez me trouver un vol pour Bali ?,book_flight
Je veux réserver un vol de Los Angeles à San Francisco,book_flight
Je souhaite voyager de Toronto à Vancouver en avion,book_flight
Réservez-moi un vol aller-retour de Montréal à Calgary,book_flight
Je voudrais réserver un billet d'avion pour Rome,book_flight
Quels sont les vols disponibles de Santiago à Buenos Aires ?,book_flight
J'ai besoin de trouver un vol aller-retour de Cusco à Lima,book_flight
Je recherche des vols pour Sydney au départ de Melbourne,book_flight
Est-ce que vous pouvez me trouver un vol pour Tokyo ?,book_flight
Je veux réserver un vol de Miami à New York,book_flight
Je souhaite voyager de Vancouver à Toronto en avion,book_flight
Réservez-moi un vol aller-retour de Calgary à Montréal,book_flight
Je voudrais réserver un billet d'avion pour Paris,book_flight
Quels sont les vols disponibles de Melbourne à Sydney ?,book_flight
J'ai besoin de trouver un vol aller-retour de Lima à Cusco,book_flight
Je recherche des vols pour Buenos Aires au départ de Santiago,book_flight
Quelle est la meilleure marque de voiture ?,out_of_scope
Qui a remporté la Coupe du Monde de football en 1998 ?,out_of_scope
Quelle est la durée de vie d'un hamster ?,out_of_scope
Quelle est la recette du gâteau au chocolat ?,out_of_scope
Quel est le meilleur restaurant de sushi en ville ?,out_of_scope
Comment réparer une fuite d'eau dans une canalisation ?,out_of_scope
Quel est le dernier album de Beyoncé ?,out_of_scope
Quel est le film le plus long de tous les temps ?,out_of_scope
Quelle est la température de cuisson du poulet ?,out_of_scope
Quel est le meilleur moment pour planter des fleurs ?,out_of_scope
Comment fonctionne le moteur d'une voiture électrique ?,out_of_scope
Quel est le score actuel du match de football ?,out_of_scope
Quel est le nom de l'acteur qui joue le rôle principal dans le film Titanic ?,out_of_scope
Quelle est la taille moyenne d'une baleine bleue ?,out_of_scope
Quelle est la différence entre un virus et une bactérie ?,out_of_scope
Quel est le meilleur moment pour visiter les chutes du Niagara ?,out_of_scope
Quel est le film le plus récompensé aux Oscars de tous les temps ?,out_of_scope
Quel est le pays le plus peuplé au monde ?,out_of_scope
Quelle est la distance entre Paris et New York en avion ?,out_of_scope
Quel est le meilleur moyen de transport pour se rendre à Rome ?,out_of_scope
Comment faire pour nettoyer une tache de vin rouge sur un tapis ?,out_of_scope
Quelle est la hauteur de l'Empire State Building ?,out_of_scope
Quelle est la couleur des cheveux naturelle de Marilyn Monroe ?,out_of_scope
Quelle est la date de sortie du prochain film de Marvel ?,out_of_scope
Comment réparer un pneu crevé sur un vélo ?,out_of_scope
Quel est le meilleur moment pour faire du ski en Suisse ?,out_of_scope
Quelle est la durée de vie moyenne d'un chien ?,out_of_scope
Quel est le meilleur livre de science-fiction de tous les temps ?,out_of_scope
Quel est le nom du président actuel de l'Union Européenne ?,out_of_scope
Quelle est la capitale de l'Australie ?,out_of_scope
Comment faire pour démarrer une entreprise ?,out_of_scope
Quel est le meilleur moment pour visiter la Grande Muraille de Chine ?,out_of_scope
Quelle est la durée de cuisson des pâtes ?,out_of_scope
Quel est le meilleur film d'horreur de tous les temps ?,out_of_scope
Comment faire pour résoudre un Rubik's Cube ?,out_of_scope
Quelle est la date de sortie du prochain iPhone ?,out_of_scope
Quel est le plus grand océan du monde ?,out_of_scope
Quelle est la meilleure marque de café ?,out_of_scope
Comment faire pour monter une étagère ?,out_of_scope
Quelle est la longueur du pont Golden Gate à San Francisco ?,out_of_scope
Quelle est la meilleure série télévisée de tous les temps ?,out_of_scope
Quel est le meilleur moment pour visiter les pyramides d'Égypte ?,out_of_scope
Quelle est la durée de vie d'une tortue terrestre ?,out_of_scope
Quelle est la différence entre un hôtel et une auberge de jeunesse ?,out_of_scope
Quel est le meilleur moment pour se rendre à la plage ?,out_of_scope
Quelle est la date de sortie du prochain livre de Stephen King ?,out_of_scope
Comment faire pour réparer une fuite d'huile sur une voiture ?,out_of_scope
Quelle est la hauteur du mont Everest ?,out_of_scope
Quelle est la couleur naturelle des yeux de Rihanna ?,out_of_scope
Quelle est la date de sortie du prochain jeu vidéo de la série Call of Duty ?,out_of_scope
Comment faire pour apprendre à jouer du piano ?,out_of_scope
Quelle est la température de cuisson d'un steak saignant ?,out_of_scope
Quel est le meilleur moment pour visiter les ruines de Machu Picchu au Pérou ?,out_of_scope
Quelle est la durée de vie moyenne d'un chat ?,out_of_scope
